glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Ribf(b1-4)Gal(a1-2)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
Ribf(b1-4)Gal(b1-3)GalNAc(a1-2)QuiNAc(b1-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Ribf(b1-4)Gal(b1-3)GlcNAc(a1-4)GalA(a1-2)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Ribf(b1-4)Gal(b1-3)GlcNAc(b1-4)QuiNSerAc(b1-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Ribf(b1-4)Gal(b1-4)GlcNAc(a1-4)Gal(b1-3)GlcNAc(a1-2)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
Ribf(b1-4)Kdo(b2-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf(b1-4)[Gal(a1-3)]Gal(a1-2)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
Ribf(b1-7)Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Ribf(b1-7)Kdo(b2-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf(b1-7)Kdo4Ac(b2-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf(b1-8)Kdof(b2-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf2Ac(b1-2)Ribf(b1-6)Kdof(b2-3)Ribf2Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf3Ac(b1-3)Ribf(b1-5)Kdo(a2-2)Ribf3Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25839829/
Ribf5Ac(b1-7)Kdo(b2-3)Ribf5Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/29357266/
RibfOAc(b1-2)RibOP-ol(2-5)RibfOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
VioNAc(b1-2)[Rha(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(a1-3)VioNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Xluf(b2-3)D-Fuc(a1-3)Xluf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[4dAraHex(b1-3)]GalNAc(b1-4)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[4dAraHex(b1-3)]GlcNAc(a1-4)GalNAc(a1-6)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[6dTal(a1-3)]Man(a1-3)Man(a1-3)GlcNAc(b1-4)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[6dTal2Ac3Ac(a1-3)]Fuc1P(b1-4)Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)Fuc1P,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[6dTal2Ac4Ac(a1-3)]Fuc1P(b1-4)Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)Fuc1P,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Col(a1-2)Gal(b1-3)]GlcNAc(b1-3)Gal(a1-3)GalNAc(b1-6)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc(a1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc(b1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[D-4dAraHex(b1-3)]GalNAc(b1-4)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://link.springer.com/article/10.1007/s11172-017-1802-?
[D-4dAraHex(b1-3)]GlcNAc(a1-4)GalNAc(a1-6)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://link.springer.com/article/10.1007/s11172-017-1802-?
[D-6dTal2Ac3Ac(a1-3)]Fuc1P(b1-4)Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)Fuc1P,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27083849/
[D-6dTal2Ac4Ac(a1-3)]Fuc1P(b1-4)Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)Fuc1P,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27083849/
[D-Fuc4NBut(a1-2)]Rha(a1-3)Rha(a1-3)Gal(a1-3)GlcNAc(b1-3)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[D-FucNAc(a1-2)]Rha(a1-2)Rha(a1-3)Rha(b1-4)GlcNAc(b1-3)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[D-FucNAc(a1-2)]Rha(a1-3)Rha(a1-3)Gal(a1-3)GlcNAc(b1-3)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[D-FucNAc(b1-3)]GlcNAc(a1-4)GalA(b1-3)GlcNAc(b1-6)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fruf(b2-2)]GalOAcOP(a1-3)GalOAcOP,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fruf(b2-3)]Glc(b1-4)Glc1P(a1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/29357266/
[Fruf(b2-3)]GlcA(b1-3)GalNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://link.springer.com/article/10.1007/s00253-019-09969-8?utm_source=other&utm_medium=other&utm_content=null&utm_campaign=BSCN_2_DD01_CN_springer_article_paid_XMOL
[Fruf(b2-3)]GlcA(b1-3)GalNAc(b1-4)GlcA(b1-3)GalNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://link.springer.com/article/10.1007/s00253-019-09969-8?utm_source=other&utm_medium=other&utm_content=null&utm_campaign=BSCN_2_DD01_CN_springer_article_paid_XMOL
[Fruf(b2-3)]GlcA(b1-4)GalNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-2)Gal(a1-3)GalNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-4)Gal(a1-3)GalNAc(b1-6)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-4)GalNAc(a1-3)GalNAc(b1-6)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc(a1-2)]Gal3Ac(b1-3)GalNAc(b1-4)Gal(a1-3)GalNAc(b1-6)Gal3Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6927306/
[Fuc(a1-2)]Gal3Ac4Ac(b1-3)GalNAc(b1-4)GalNAc(a1-3)GalNAc(b1-6)Gal3Ac4Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-2)]Gal4Ac(b1-3)GalNAc(b1-4)Gal(a1-3)GalNAc(b1-6)Gal4Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6927306/
[Fuc(a1-2)]Glc(b1-3)GalNAc(b1-4)GlcA(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-3)]GalNAc(a1-6)Man(a1-3)Fuc(a1-3)GalNAc(b1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-3)]GlcNAc(a1-4)GlcA(a1-3)Fuc(a1-3)GlcNAc(b1-4)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc(a1-3)]GlcNAc6Ac(a1-4)GlcA(a1-3)Fuc(a1-3)GlcNAc(b1-4)GlcNAc6Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-3)]Man(b1-3)Man(a1-3)Fuc(a1-3)GalNAc(b1-4)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/26342864/
[Fuc(a1-3)]Man2Ac(b1-3)Man(a1-3)Fuc(a1-3)GalNAc(b1-4)Man2Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-4)]Glc1P(a1-6)Glc(a1-2)Glc(b1-3)GlcNAc(b1-3)Glc1P,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-4)]GlcNAc(b1-4)GalA(a1-3)Fuc(a1-3)GlcNAc(b1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Fuc(a1-4)]GlcNAc(b1-4)GalA(b1-3)Fuc(a1-3)GlcNAc(b1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc2Ac3Ac4Ac(a1-3)]GlcNAc6Ac(a1-4)GlcA(a1-3)Fuc(a1-3)GlcNAc(b1-4)GlcNAc6Ac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Gal(a1-3)]Fuc(a1-6)Gal(a1-3)Fuc(a1-3)GlcNAc(b1-4)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27177202/
[Gal(a1-3)]Glc(a1-4)GlcA(a1-3)Fuc(a1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Gal(b1-3)]GalNAc(a1-4)GalA(a1-3)Gal(a1-3)GlcNAc(b1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Gal(b1-3)]GalNAc(b1-2)Man(a1-3)Fuc(a1-3)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/36087289/
[Gal(b1-3)]GalNAc(b1-2)[Glc(a1-3)]Man(a1-3)Fuc(a1-3)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Gal(b1-3)]Glc(b1-4)GlcA(a1-3)Fuc(a1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://iopscience.iop.org/article/10.1070/RCR4856
[Gal(b1-4)GlcA(a1-3)]Man(b1-4)Glc(a1-3)Glc(b1-4)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Gal(b1-4)]Gal(b1-4)[GlcNAc(b1-2)]Glc(b1-3)GalNAc(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Gal(b1-4)]Glc(a1-4)GlcA(b1-4)FucOAc(a1-3)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Gal2Ac(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/30583222/
[Gal2Ac4Pyr(a1-3)]Fuc(a1-6)Gal(a1-3)Fuc(a1-3)GlcNAc(b1-4)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Gal3Ac(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/30583222/
[Gal4Pyr6Pyr(a1-3)]Fuc(a1-6)Gal(a1-3)Fuc(a1-3)GlcNAc(b1-4)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27177202/
[GalA(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/29864581/
[GalA(a1-3)]Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc(a1-6)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA(b1-4)]Gal(a1-3)[Gal(a1-6)]Gal(b1-3)GalNAc(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA2Ac(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA2Ac(a1-3)]GalNAc(b1-3)Gal(a1-4)Rha(a1-3)GlcNAc(b1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA3Ac(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA3Ac(a1-3)]GalNAc(b1-3)Gal(a1-4)Rha(a1-3)GlcNAc(b1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalA3Ac(a1-3)]Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc(a1-6)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/24558268/
[GalA4Ac(a1-3)]Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc(a1-6)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/24558268/
[GalAOAc(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalNAc(b1-3)]Gal(a1-6)Glc(b1-3)GalNAc(b1-4)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalNAc4PGro(b1-3)]Gal(a1-6)Glc(b1-3)GalNAc(b1-4)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalNAc4PGro(b1-4)]Gal(a1-6)Glc(b1-3)GalNAc(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27058293/
[GalNAcA6N(a1-2)]Rha(a1-2)Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[GalOPyr(a1-4)GlcA(b1-3)GalOAc(a1-3)]Fuc(b1-4)FucOAc(a1-3)Glc(b1-4)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOPyr(b1-4)GlcA(b1-3)Gal(b1-4)]D-Fuc(b1-4)D-FucOAc(a1-3)Glc(b1-3)D-Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOPyr(b1-4)GlcA(b1-3)Gal(b1-4)]Fuc(b1-4)Fuc(a1-3)Glc(b1-3)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOPyr(b1-4)GlcA(b1-3)Gal(b1-4)]Fuc(b1-4)FucOAc(a1-3)Glc(b1-3)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Galf(a1-2)Rha(a1-4)]Gal(b1-4)Glc(a1-4)GlcA(b1-3)GalNAc(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Galf(a1-4)]Gal(a1-3)ManNAc(b1-6)Galf(b1-3)GlcNAc(b1-2)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Galf(a1-4)]GalA6Ala(b1-3)GlcNAc(a1-2)Galf(b1-5)Galf(b1-3)GlcNAc(b1-2)GalA6Ala,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Galf(b1-3)]GlcNAc(b1-4)GlcA(b1-3)Galf(b1-3)GlcNAc(b1-4)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Galf(b1-4)]GlcA(a1-4)GlcNAc(b1-5)Galf(b1-3)GlcNAc(b1-2)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Glc(a1-2)]D-Rha(a1-2)D-Rha(a1-2)D-Rha(a1-3)[Glc(a1-2)]D-Rha(a1-3)D-Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Glc(a1-2)]Galf(b1-5)[Glc(a1-2)]Galf(b1-3)Galf(b1-5)Galf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Glc(a1-2)]Rha(a1-4)GlcA(b1-3)Rha(b1-4)GlcNAc(b1-3)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Glc(a1-3)]GlcNAc(b1-3)Galf(b1-3)GlcNAcOPGro(a1-4)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Glc(a1-3)]GlcNAc(b1-3)Galf2Ac(b1-3)GlcNAc1PGro(a1-4)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31778182/
[Glc(a1-3)]GlcNAc4PGro(b1-3)Galf(b1-3)GlcNAc(a1-2)GlcNAc4PGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/24909379/
[Glc(a1-3)]GlcNAc4PGro(b1-3)Galf2Ac(b1-3)GlcNAc(a1-2)GlcNAc4PGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/27058293/
[Glc(a1-3)]Man(b1-3)GalNAc(a1-4)Man(a1-2)Man(a1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
